identifier_type,identifier,pipelines,figure_profiles,metadata_rows,mouse,eid,pid,probe_name
eid,47653f0e-6858-4a74-92cd-a8ae5837f617,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,47653f0e-6858-4a74-92cd-a8ae5837f617,,
eid,4801a128-66ae-4849-8611-65e71a19fd3b,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,4801a128-66ae-4849-8611-65e71a19fd3b,,
eid,4863e902-6acc-4d35-8ac7-8a0a29980e8a,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_105,4863e902-6acc-4d35-8ac7-8a0a29980e8a,,
eid,487d24f3-278e-443f-9b32-80e5df4de50b,opto_behavior,,1,SWC_NM_106,487d24f3-278e-443f-9b32-80e5df4de50b,,
eid,48d99226-0974-40b6-8357-a5876f7765df,opto_behavior,,1,SWC_NM_035,48d99226-0974-40b6-8357-a5876f7765df,,
eid,48f93196-a573-4e46-95ee-08fc9484785c,zapit,figure4_zapit_glmhmm,1,SWC_NM_057,48f93196-a573-4e46-95ee-08fc9484785c,,
eid,490c23d3-f9ef-49b2-bdf3-fe493a1d1623,zapit,,1,SWC_NM_082,490c23d3-f9ef-49b2-bdf3-fe493a1d1623,,
eid,492241e2-6d50-4b2e-be20-74f6c9072b93,zapit,,1,SWC_NM_086,492241e2-6d50-4b2e-be20-74f6c9072b93,,
eid,49720c45-6130-4f3b-aeb8-d0c38c13e087,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,49720c45-6130-4f3b-aeb8-d0c38c13e087,,
eid,49ed175c-9f47-4048-9ea2-af267f7ca445,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_053,49ed175c-9f47-4048-9ea2-af267f7ca445,,
eid,4a1df54a-92a1-4821-b0b5-3cbd97848e76,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_073,4a1df54a-92a1-4821-b0b5-3cbd97848e76,,
eid,4a67a51b-dc8c-4216-afad-28f463078be4,opto_behavior,,1,SWC_NM_049,4a67a51b-dc8c-4216-afad-28f463078be4,,
eid,4a6b8509-cc65-4a3f-bbe2-b320b26e73bc,zapit,,1,SWC_NM_085,4a6b8509-cc65-4a3f-bbe2-b320b26e73bc,,
eid,4a9f363e-cc0a-4823-aab9-d632a2c2873a,opto_behavior,,1,SWC_NM_099,4a9f363e-cc0a-4823-aab9-d632a2c2873a,,
eid,4ab45924-65a7-4178-8723-ab457c6ee242,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_024,4ab45924-65a7-4178-8723-ab457c6ee242,,
eid,4ac3caaf-1b27-4c89-9020-560b7f6f6df4,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_025,4ac3caaf-1b27-4c89-9020-560b7f6f6df4,,
eid,4b0a4d16-86fb-4a2d-a57b-01303e0fd139,opto_behavior,,1,SWC_NM_093,4b0a4d16-86fb-4a2d-a57b-01303e0fd139,,
eid,4b772b22-f7df-4f0b-a78d-a8db3c60a8a8,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_080,4b772b22-f7df-4f0b-a78d-a8db3c60a8a8,,
eid,4bb73d63-fec9-4f4b-9d9d-c4efdb5453e4,zapit,figure4_zapit_glmhmm,1,SWC_NM_091,4bb73d63-fec9-4f4b-9d9d-c4efdb5453e4,,
eid,4c0c3e0c-5431-40fb-adad-2c92759e2b14,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_098,4c0c3e0c-5431-40fb-adad-2c92759e2b14,,
eid,4c59db6d-5a1c-4d26-9201-fcd3c74c3bad,opto_behavior,,1,SWC_NM_096,4c59db6d-5a1c-4d26-9201-fcd3c74c3bad,,
eid,4caf8316-2847-4997-acc0-685ee99a0bf7,opto_behavior,,1,SWC_NM_063,4caf8316-2847-4997-acc0-685ee99a0bf7,,
eid,4cef1a10-acd0-48af-bd8b-a5c1a1d2fef6,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_053,4cef1a10-acd0-48af-bd8b-a5c1a1d2fef6,,
eid,4cf61029-b073-4418-8207-1ec86ff80226,opto_behavior,,1,SWC_NM_037,4cf61029-b073-4418-8207-1ec86ff80226,,
eid,4d6ce047-1344-4391-a0dd-33b8fdd8e601,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_107,4d6ce047-1344-4391-a0dd-33b8fdd8e601,,
eid,4e04f6cc-5ace-4993-9a64-4a418672d6da,zapit,,1,SWC_NM_072,4e04f6cc-5ace-4993-9a64-4a418672d6da,,
eid,4e5e7d0b-6bc4-445a-8975-d1c1a3caaa26,opto_behavior,,1,SWC_NM_036,4e5e7d0b-6bc4-445a-8975-d1c1a3caaa26,,
eid,4e637992-5ae9-4131-93d9-788f109d253c,opto_behavior,,1,SWC_NM_101,4e637992-5ae9-4131-93d9-788f109d253c,,
eid,4e721496-d4fd-4a94-8482-a856d86c5a86,opto_behavior,,1,SWC_NM_106,4e721496-d4fd-4a94-8482-a856d86c5a86,,
eid,4e74b9cf-8de0-4145-8b16-a0312583106a,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_103,4e74b9cf-8de0-4145-8b16-a0312583106a,,
eid,4ea40850-42f6-4efd-b517-3eaa65157dd8,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,4ea40850-42f6-4efd-b517-3eaa65157dd8,,
eid,4f54fbea-064c-4a5b-942f-684fd5c28692,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_024,4f54fbea-064c-4a5b-942f-684fd5c28692,,
eid,4f5d64c2-f685-49c8-bbd6-ebe7e65f4686,opto_behavior,,1,SWC_NM_022,4f5d64c2-f685-49c8-bbd6-ebe7e65f4686,,
eid,4f8c6970-65dc-4eb0-a114-4dc7b51c82ce,opto_behavior,,1,SWC_NM_088,4f8c6970-65dc-4eb0-a114-4dc7b51c82ce,,
eid,4f8c6d55-921c-47a3-a029-1ee9a8e3f7cd,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,4f8c6d55-921c-47a3-a029-1ee9a8e3f7cd,,
eid,4fe120ac-7da6-49a1-88ae-8326f93aff5b,zapit,figure4_zapit_glmhmm,1,SWC_NM_057,4fe120ac-7da6-49a1-88ae-8326f93aff5b,,
eid,504030da-9e68-4e26-9c68-0efad8a8bec4,zapit,figure4_zapit_glmhmm,1,SWC_NM_057,504030da-9e68-4e26-9c68-0efad8a8bec4,,
eid,504a0fd0-0c1b-413e-b78a-ab3c0e8c16ef,zapit,,1,SWC_NM_086,504a0fd0-0c1b-413e-b78a-ab3c0e8c16ef,,
eid,504ad71b-46e9-47d3-ae49-f75a4167107b,zapit,figure4_zapit_glmhmm,1,SWC_NM_086,504ad71b-46e9-47d3-ae49-f75a4167107b,,
eid,505b6370-97e9-4192-8a91-d18ce864e85e,zapit,figure4_zapit_glmhmm,1,SWC_NM_086,505b6370-97e9-4192-8a91-d18ce864e85e,,
eid,508e1425-36b6-44a5-a329-bf7db33257c0,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_108,508e1425-36b6-44a5-a329-bf7db33257c0,,
eid,513b8846-b3f5-4fb9-892f-db3bcd520054,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_025,513b8846-b3f5-4fb9-892f-db3bcd520054,,
eid,513c4259-7023-44b3-a371-d28e5c081326,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,513c4259-7023-44b3-a371-d28e5c081326,,
eid,514153aa-98c8-4559-bc12-442e93ecd5c0,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,514153aa-98c8-4559-bc12-442e93ecd5c0,,
eid,5181e5a7-ab4d-4fc2-978a-151ada7ac5af,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,5181e5a7-ab4d-4fc2-978a-151ada7ac5af,,
eid,51a67fc5-0930-43d9-8458-5ec54578b773,opto_behavior,,1,SWC_NM_003,51a67fc5-0930-43d9-8458-5ec54578b773,,
eid,51a755af-aef2-42cd-9ed4-0755bfbc4ad0,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,51a755af-aef2-42cd-9ed4-0755bfbc4ad0,,
eid,51c8f945-560c-4d9d-8079-7eed0ac3573a,opto_behavior,,1,SWC_NM_036,51c8f945-560c-4d9d-8079-7eed0ac3573a,,
eid,51dba745-99cd-4e76-be99-8b05db536355,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,51dba745-99cd-4e76-be99-8b05db536355,,
eid,51e6d249-847a-48a1-8379-44992997fc95,zapit,,1,SWC_NM_086,51e6d249-847a-48a1-8379-44992997fc95,,
eid,51f537ee-b82c-446e-971e-017179aa4341,zapit,figure4_zapit_glmhmm,1,SWC_NM_090,51f537ee-b82c-446e-971e-017179aa4341,,
eid,521827e5-e064-4df7-af21-391e7689102e,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_024,521827e5-e064-4df7-af21-391e7689102e,,
eid,52f21cc6-6b1c-4fdc-b26e-c04bd4a4ce99,opto_behavior,,1,SWC_NM_008,52f21cc6-6b1c-4fdc-b26e-c04bd4a4ce99,,
eid,5378cb09-a3ed-4e13-873c-e0653e97ed8a,zapit,figure4_zapit_glmhmm,1,SWC_NM_057,5378cb09-a3ed-4e13-873c-e0653e97ed8a,,
eid,5388bcbc-b4e6-4a3d-bfff-8f38440e1368,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_022,5388bcbc-b4e6-4a3d-bfff-8f38440e1368,,
eid,539e8157-7f97-4487-95d6-5486db2f6b4c,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,539e8157-7f97-4487-95d6-5486db2f6b4c,,
eid,541e4b3c-5398-48ad-82ca-74db197d4044,opto_behavior,,1,SWC_NM_102,541e4b3c-5398-48ad-82ca-74db197d4044,,
eid,54866f36-4592-44f4-8a14-8acd1e84b71c,opto_behavior,,1,SWC_NM_102,54866f36-4592-44f4-8a14-8acd1e84b71c,,
eid,54a710b5-5985-44aa-9a7e-c36976621dae,zapit,figure4_zapit_glmhmm,1,SWC_NM_058,54a710b5-5985-44aa-9a7e-c36976621dae,,
eid,54b2b629-537a-4a8c-a584-93ccb71c9645,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,54b2b629-537a-4a8c-a584-93ccb71c9645,,
eid,5525a41a-687d-44ee-9af2-2c46e53a27ce,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,5525a41a-687d-44ee-9af2-2c46e53a27ce,,
eid,55579718-eae5-4578-92ff-ba532fefc2f1,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_111,55579718-eae5-4578-92ff-ba532fefc2f1,,
eid,55ab5631-73d8-4929-857d-38979ab5dd8d,zapit,figure4_zapit_glmhmm,1,SWC_NM_086,55ab5631-73d8-4929-857d-38979ab5dd8d,,
eid,55b1d768-6bd1-4365-b0b5-9f320f68af41,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_018,55b1d768-6bd1-4365-b0b5-9f320f68af41,,
eid,55ccca2a-7b5b-419f-bd5e-fabae3efda80,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,55ccca2a-7b5b-419f-bd5e-fabae3efda80,,
eid,55dc2621-8fb2-4635-b9f7-95d5a16faea1,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_103,55dc2621-8fb2-4635-b9f7-95d5a16faea1,,
eid,561bf4c6-4efe-4820-a2aa-6552305495a0,opto_behavior,figure1_zi_glmhmm,2,SWC_NM_022,561bf4c6-4efe-4820-a2aa-6552305495a0,,
eid,5633930b-0d8d-439d-9329-baf9b93423e2,zapit,figure4_zapit_glmhmm,1,SWC_NM_058,5633930b-0d8d-439d-9329-baf9b93423e2,,
eid,56445d1b-8e49-4358-8cb7-4b85ba68c0a5,opto_behavior,,1,SWC_NM_035,56445d1b-8e49-4358-8cb7-4b85ba68c0a5,,
eid,5654a819-d54a-4ef0-ac2d-247624ab4f50,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_026,5654a819-d54a-4ef0-ac2d-247624ab4f50,,
eid,5657ea05-3015-4f0c-955b-3fc8dbe96fd4,opto_behavior,,1,SWC_NM_089,5657ea05-3015-4f0c-955b-3fc8dbe96fd4,,
eid,568f91d7-8b01-4216-b563-71935d507614,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_113,568f91d7-8b01-4216-b563-71935d507614,,
eid,56b6f822-4538-43c6-9f14-7831cedcb1bc,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_053,56b6f822-4538-43c6-9f14-7831cedcb1bc,,
eid,56c88b74-2219-47c6-80dd-43bbf5198743,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,56c88b74-2219-47c6-80dd-43bbf5198743,,
eid,57388eb2-2bbf-4f9a-8c3d-43cf6a72fb2a,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,57388eb2-2bbf-4f9a-8c3d-43cf6a72fb2a,,
eid,579b9718-8255-4b90-af09-1f5b4dc9cf61,zapit,,1,SWC_NM_072,579b9718-8255-4b90-af09-1f5b4dc9cf61,,
eid,57f4131b-d637-41c4-877f-8379e6de3538,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_101,57f4131b-d637-41c4-877f-8379e6de3538,,
eid,580100e9-94f1-4542-9183-f0b5234b29a3,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,580100e9-94f1-4542-9183-f0b5234b29a3,,
eid,583bf8b4-c500-494e-be90-6548bf26173a,opto_behavior,,1,SWC_NM_026,583bf8b4-c500-494e-be90-6548bf26173a,,
eid,58637f6a-7977-443d-9686-472f68843a06,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,58637f6a-7977-443d-9686-472f68843a06,,
eid,58751cd1-2b46-4220-a067-0ee5673bc40d,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,58751cd1-2b46-4220-a067-0ee5673bc40d,,
eid,588da2cc-15a1-4bb9-8898-0e373e1cd92a,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,588da2cc-15a1-4bb9-8898-0e373e1cd92a,,
eid,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_113,58d42c6c-774a-4fb3-b673-0f90cfe10ab9,,
eid,595bbca6-95c4-48cb-8269-cac460b9e3b0,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_111,595bbca6-95c4-48cb-8269-cac460b9e3b0,,
eid,59af6af8-fa5f-42fe-84a9-755e83c9314b,zapit,,1,SWC_NM_085,59af6af8-fa5f-42fe-84a9-755e83c9314b,,
eid,59e6bef0-f807-4afb-8b2b-bba63c034610,zapit,figure4_zapit_glmhmm,1,SWC_NM_091,59e6bef0-f807-4afb-8b2b-bba63c034610,,
eid,5a2bcb68-a425-43ef-aab1-e8707c25a6b2,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_089,5a2bcb68-a425-43ef-aab1-e8707c25a6b2,,
eid,5a4da112-5726-41b6-bcf0-1995ced6379b,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,5a4da112-5726-41b6-bcf0-1995ced6379b,,
eid,5a554045-d324-4d74-bd15-0076cf65119b,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_108,5a554045-d324-4d74-bd15-0076cf65119b,,
eid,5a6457b5-95bb-4026-b825-c38d8adc49e4,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_008,5a6457b5-95bb-4026-b825-c38d8adc49e4,,
eid,5a6f0dae-2bee-439c-9da0-f69a6d1d18dc,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,5a6f0dae-2bee-439c-9da0-f69a6d1d18dc,,
eid,5ac637cf-9185-4602-aa9a-1226f31bb2a7,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,5ac637cf-9185-4602-aa9a-1226f31bb2a7,,
eid,5c3da739-6386-4167-9141-f03f56df1378,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_101,5c3da739-6386-4167-9141-f03f56df1378,,
eid,5c476c28-c6f1-454b-92bf-b790c81f1eb2,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_053,5c476c28-c6f1-454b-92bf-b790c81f1eb2,,
eid,5c78ef8b-50d5-4e34-9e05-1ac6964aa551,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_008,5c78ef8b-50d5-4e34-9e05-1ac6964aa551,,
eid,5d8a1a00-4906-42e3-a9a1-0f9743817002,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_087,5d8a1a00-4906-42e3-a9a1-0f9743817002,,
eid,5d904819-1755-43a6-9d5b-bb47aee17c95,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,5d904819-1755-43a6-9d5b-bb47aee17c95,,
eid,5d9acebd-7764-4b50-8ba1-41dcb2a2d637,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_101,5d9acebd-7764-4b50-8ba1-41dcb2a2d637,,
eid,5db032e9-d6c6-4e33-890b-c4dcc7806174,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_100,5db032e9-d6c6-4e33-890b-c4dcc7806174,,
eid,5dc2e328-94c7-449d-81f4-ca9ca33bc0e3,opto_behavior,,1,SWC_NM_051,5dc2e328-94c7-449d-81f4-ca9ca33bc0e3,,
eid,5e2652b8-a3be-43e7-ba97-3097f4cef637,zapit,figure4_zapit_glmhmm,1,SWC_NM_058,5e2652b8-a3be-43e7-ba97-3097f4cef637,,
eid,5e37ce85-aa69-4651-b8a0-03101faf4d33,opto_behavior,,1,SWC_NM_010,5e37ce85-aa69-4651-b8a0-03101faf4d33,,
eid,5f0964f7-7018-44f9-9310-1819055c88a4,opto_behavior,,1,SWC_NM_035,5f0964f7-7018-44f9-9310-1819055c88a4,,
eid,5f5fa4ab-0dd5-4df6-ba64-f707f82df638,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,5f5fa4ab-0dd5-4df6-ba64-f707f82df638,,
eid,6011eef1-63d8-495e-9895-a271fd06dc53,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_104,6011eef1-63d8-495e-9895-a271fd06dc53,,
eid,607afbbc-5fd9-4dae-aaa5-3edd187604f3,opto_behavior,figure3_stn_glmhmm,2,SWC_NM_024,607afbbc-5fd9-4dae-aaa5-3edd187604f3,,
eid,60a07d75-c1f5-4f69-88d5-e8cde9507f7e,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,60a07d75-c1f5-4f69-88d5-e8cde9507f7e,,
eid,60e0089d-d755-4e32-8a2b-f5dbd6b3a520,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_011,60e0089d-d755-4e32-8a2b-f5dbd6b3a520,,
eid,60e7bc4d-f653-4934-a84a-a63ec446fe96,opto_behavior,,1,SWC_NM_102,60e7bc4d-f653-4934-a84a-a63ec446fe96,,
eid,60e8aba2-d738-45c4-be58-8602cdb94873,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_096,60e8aba2-d738-45c4-be58-8602cdb94873,,
eid,617babd9-e386-487a-87dc-6469326785cc,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,617babd9-e386-487a-87dc-6469326785cc,,
eid,617d0c3f-1658-411e-84b8-1d46bfc61cea,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,617d0c3f-1658-411e-84b8-1d46bfc61cea,,
eid,61c10489-929f-4bdb-bc0e-a5feaf075183,opto_behavior,,1,SWC_NM_036,61c10489-929f-4bdb-bc0e-a5feaf075183,,
eid,62370077-f4eb-4d34-95cd-eeaf8f932602,opto_behavior,,1,SWC_NM_043,62370077-f4eb-4d34-95cd-eeaf8f932602,,
eid,625120a5-9cf7-40af-8b38-adad129c6891,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,625120a5-9cf7-40af-8b38-adad129c6891,,
eid,627a7116-d41e-406c-ae78-9b13fbca3e89,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,627a7116-d41e-406c-ae78-9b13fbca3e89,,
eid,627b7021-ecf0-44b2-9286-9fafeb741459,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_101,627b7021-ecf0-44b2-9286-9fafeb741459,,
eid,62b08a60-aa55-4f35-b92f-3d46f9cd5dcd,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_109,62b08a60-aa55-4f35-b92f-3d46f9cd5dcd,,
eid,631af73a-23bf-4c63-b3b6-29382e3ec992,opto_behavior,,1,SWC_NM_035,631af73a-23bf-4c63-b3b6-29382e3ec992,,
eid,631c840d-8ce0-453f-829c-9ad7991d964b,opto_behavior,,1,SWC_NM_063,631c840d-8ce0-453f-829c-9ad7991d964b,,
eid,632ce799-4023-4c4b-9fda-21825edbf287,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,632ce799-4023-4c4b-9fda-21825edbf287,,
eid,6340f6f5-b5ac-442d-bb14-8dff455b8fac,opto_behavior,,1,SWC_NM_110,6340f6f5-b5ac-442d-bb14-8dff455b8fac,,
eid,63504410-3830-40f4-9e7b-8b15e73b476c,opto_behavior,,1,SWC_NM_036,63504410-3830-40f4-9e7b-8b15e73b476c,,
eid,636e9324-0434-4422-a584-4e7a5324ad63,zapit,,1,SWC_NM_081,636e9324-0434-4422-a584-4e7a5324ad63,,
eid,63770e4b-7896-48d8-b17d-0bd480df1dc4,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_098,63770e4b-7896-48d8-b17d-0bd480df1dc4,,
eid,6399109a-f03d-46b8-82fc-fe205b682749,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_065,6399109a-f03d-46b8-82fc-fe205b682749,,
eid,63cd8105-e388-4d22-a396-f1e5f597b392,zapit,figure4_zapit_glmhmm,1,SWC_NM_057,63cd8105-e388-4d22-a396-f1e5f597b392,,
eid,63d72a1f-af17-4dac-a2e6-0d852fd0e89a,opto_behavior,figure1_snr_glmhmm;supp1_glmhmm_states;supp1_hemisphere_specific;supp1_snr_no_glmhmm,1,SWC_NM_096,63d72a1f-af17-4dac-a2e6-0d852fd0e89a,,
eid,63d83965-e02f-401e-9469-03d979d077f5,zapit,figure4_zapit_glmhmm,1,SWC_NM_082,63d83965-e02f-401e-9469-03d979d077f5,,
eid,63e2a4ae-80c3-4a87-8bee-64e4f604e389,opto_behavior,,1,SWC_NM_042,63e2a4ae-80c3-4a87-8bee-64e4f604e389,,
eid,640c41b6-632b-4c9b-ae0f-595e43b2d5aa,opto_behavior,figure3_vls_d2_glmhmm,2,SWC_NM_065,640c41b6-632b-4c9b-ae0f-595e43b2d5aa,,
eid,646e3bc6-9b24-4ad2-8226-1f6d6e74fd6c,zapit,,1,SWC_NM_057,646e3bc6-9b24-4ad2-8226-1f6d6e74fd6c,,
eid,646e5870-ee31-414a-ad4b-4b55c2ad5e25,opto_behavior,,1,SWC_NM_063,646e5870-ee31-414a-ad4b-4b55c2ad5e25,,
eid,647286b0-22ef-42d5-a502-c4529ec6dafb,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,647286b0-22ef-42d5-a502-c4529ec6dafb,,
eid,647762ea-b634-40d7-8f1b-5c2d27029825,opto_behavior,,1,SWC_NM_102,647762ea-b634-40d7-8f1b-5c2d27029825,,
eid,649e2eec-c69c-4ef4-919e-45cd4ce5bc47,opto_behavior,figure3_vls_d2_glmhmm,1,SWC_NM_083,649e2eec-c69c-4ef4-919e-45cd4ce5bc47,,
eid,64a9517f-fefb-43dc-98d5-e0041e38e906,opto_behavior,,1,SWC_NM_035,64a9517f-fefb-43dc-98d5-e0041e38e906,,
eid,64bbe8d1-704f-4266-88a5-db9aa7fc9ef8,opto_behavior,,2,SWC_NM_026,64bbe8d1-704f-4266-88a5-db9aa7fc9ef8,,
eid,657d3542-b670-40b7-954f-56beb9ab004b,opto_behavior,,2,SWC_NM_051,657d3542-b670-40b7-954f-56beb9ab004b,,
eid,65d7c1b5-c17c-4c15-a738-e18969a4b33d,zapit,,1,SWC_NM_082,65d7c1b5-c17c-4c15-a738-e18969a4b33d,,
eid,65ea4186-ca91-4082-9e72-282dc83b7fbb,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,65ea4186-ca91-4082-9e72-282dc83b7fbb,,
eid,6614827e-4fa2-4911-9ef6-f6a75e135d5e,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,6614827e-4fa2-4911-9ef6-f6a75e135d5e,,
eid,66833316-92e3-4743-8bc3-683af9034a7e,opto_behavior,,1,SWC_NM_111,66833316-92e3-4743-8bc3-683af9034a7e,,
eid,6686d0c5-079c-495e-939f-cd35f9da09dc,opto_behavior,figure3_vls_d1_glmhmm,1,SWC_NM_099,6686d0c5-079c-495e-939f-cd35f9da09dc,,
eid,66a8f4ea-f783-494d-a154-96f077a9852a,zapit,figure4_zapit_glmhmm,1,SWC_NM_085,66a8f4ea-f783-494d-a154-96f077a9852a,,
eid,66e34ece-416d-471a-a3af-878f06fdae22,zapit,figure4_zapit_glmhmm,1,SWC_NM_071,66e34ece-416d-471a-a3af-878f06fdae22,,
eid,67688ca2-a5a3-4cea-8131-8da5b920dcff,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_025,67688ca2-a5a3-4cea-8131-8da5b920dcff,,
eid,677fe3e5-1d1e-4123-9250-28f5e3be2e9b,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_096,677fe3e5-1d1e-4123-9250-28f5e3be2e9b,,
eid,6793cda3-d753-4d5b-9043-f00e7eff4cba,zapit,,1,SWC_NM_057,6793cda3-d753-4d5b-9043-f00e7eff4cba,,
eid,67a3d9a8-5ec5-4ed6-9473-f3c16f62d087,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_008,67a3d9a8-5ec5-4ed6-9473-f3c16f62d087,,
eid,67a7b96c-c3d1-440f-9023-0ad50dfae94b,opto_behavior,figure3_stn_glmhmm,1,SWC_NM_026,67a7b96c-c3d1-440f-9023-0ad50dfae94b,,
eid,681a022d-7158-40de-9ffc-a780ebe3a26d,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_022,681a022d-7158-40de-9ffc-a780ebe3a26d,,
eid,6825a34c-98bf-4643-861a-288d3545dbfb,zapit,figure4_zapit_glmhmm,1,SWC_NM_086,6825a34c-98bf-4643-861a-288d3545dbfb,,
eid,68bc47e2-12ec-4b4e-8b8a-4cbc07005b06,zapit,figure4_zapit_glmhmm,1,SWC_NM_081,68bc47e2-12ec-4b4e-8b8a-4cbc07005b06,,
eid,6926d194-3d7a-4aa2-a03c-5aa27969cc10,opto_behavior,supp1_hemisphere_specific,1,SWC_NM_096,6926d194-3d7a-4aa2-a03c-5aa27969cc10,,
eid,6949338e-2c5b-4a81-8b9a-28c2c3b2aadd,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_111,6949338e-2c5b-4a81-8b9a-28c2c3b2aadd,,
eid,69670d64-f5e3-444a-b25d-ca77e9233480,zapit,,1,SWC_NM_057,69670d64-f5e3-444a-b25d-ca77e9233480,,
eid,69845bb7-2a57-41d7-98ab-61b8c5b14b99,zapit,figure4_zapit_glmhmm,1,SWC_NM_072,69845bb7-2a57-41d7-98ab-61b8c5b14b99,,
eid,69a8fb76-d8cb-4529-90f9-cbac8e6f67a1,opto_behavior,figure1_zi_glmhmm,1,SWC_NM_111,69a8fb76-d8cb-4529-90f9-cbac8e6f67a1,,
eid,69d52afd-957b-4e91-8bf3-2f83c0053682,opto_behavior,,1,SWC_NM_037,69d52afd-957b-4e91-8bf3-2f83c0053682,,
eid,6a1ea1ef-cc54-42ff-9e3c-4a97d71af5e9,opto_behavior,,1,SWC_NM_102,6a1ea1ef-cc54-42ff-9e3c-4a97d71af5e9,,
